GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawBatchScanRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.PutRequest.Builder,340,0,28,0,109,0,47,0,33,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.RegionDetailRequest.Builder,148,0,10,0,47,0,27,0,22,0
TiKV Java Client,org.tikv.kvproto,Pdpb.PeerStats.Builder,380,0,44,0,111,0,56,0,34,0
TiKV Java Client,org.tikv.kvproto,Tikvpb.BatchCommandsEmptyRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Debugpb.InjectFailPointResponse,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,Pdpb.ReportBatchSplitRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CommitTsExpired,529,0,62,0,0,0,70,0,37,0
TiKV Java Client,org.tikv.kvproto,Metapb.Cluster.Builder,216,0,14,0,69,0,35,0,28,0
TiKV Java Client,org.tikv.kvproto,Diagnosticspb.ServerInfoPair,484,0,52,0,142,0,64,0,37,0
TiKV Java Client,org.tikv.kvproto,Pdpb.AskBatchSplitResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Pdpb.ErrorType.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Debugpb.RegionConsistencyCheckRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.UpdateGCSafePointRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Pdpb.ChangePeerV2,418,0,41,0,113,0,59,0,38,0
TiKV Java Client,org.tikv.kvproto,Errorpb.ProposalInMergingMode,354,0,35,0,103,0,52,0,34,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.RegionDetailResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.StoreHeartbeatRequest,491,19,76,0,127,7,74,4,35,4
TiKV Java Client,org.tikv.kvproto,BackupOuterClass.Local.Builder,246,0,20,0,81,0,37,0,27,0
TiKV Java Client,org.tikv.kvproto,Debugpb.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},8,0,0,0,3,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftServerpb.RaftSnapshotData.Builder,1093,0,136,0,300,0,134,0,66,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.SetDownloadSpeedLimitRequest.Builder,183,0,12,0,58,0,31,0,25,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.VerifyHashRequest.Builder,277,0,20,0,86,0,41,0,31,0
TiKV Java Client,org.tikv.kvproto,Pdpb.GetDCLocationInfoResponse,541,22,85,0,0,0,80,4,36,4
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.RollbackMergeResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Errorpb.NotLeader.Builder,380,0,44,0,111,0,56,0,34,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.CommitMergeRequest,584,0,75,0,149,0,81,0,42,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.GetRequest,312,206,48,21,73,65,55,19,24,14
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.RollbackMergeRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Mpp.EstablishMPPConnectionRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,ImportKVGrpc,484,0,44,0,176,0,36,0,14,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ReadIndexRequest.Builder,861,0,102,0,236,0,105,0,54,0
TiKV Java Client,org.tikv.kvproto,ChangeDataGrpc.ChangeDataMethodDescriptorSupplier,12,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.DeleteRangeResponse,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,Debugpb.RaftLogRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.WriteBatch.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftServerpb.ExtraMessage.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.CompactClusterRequest.Builder,443,0,52,0,134,0,62,0,36,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.GetVersionRequest,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.RegionDetailRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,DebugGrpc.DebugStub,161,0,0,0,48,0,17,0,17,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.UnsafeDestroyRangeRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Pdpb.GetAllStoresRequest.Builder,322,56,39,5,91,20,51,5,29,5
TiKV Java Client,org.tikv.kvproto,CoprocessorV2.RawCoprocessorResponse.Builder,490,0,56,0,148,0,67,0,39,0
TiKV Java Client,org.tikv.kvproto,Pdpb.ResponseHeader,313,149,45,15,76,50,52,16,24,13
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.BatchGetRequest.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Pdpb.AskSplitResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.AdminResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawScanResponse.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Pdpb.ReportBatchSplitRequest.Builder,826,0,100,0,225,0,101,0,51,0
TiKV Java Client,org.tikv.kvproto,Pdpb.ScanRegionsResponse,743,28,96,0,173,10,97,4,47,4
TiKV Java Client,org.tikv.kvproto,Errorpb.RegionNotFound.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.WriteHead,352,0,35,0,102,0,52,0,34,0
TiKV Java Client,org.tikv.kvproto,Diagnosticspb.ServerInfoRequest,365,0,37,0,105,0,54,0,35,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.Event.Admin.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.CompactResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.SplitID,547,0,61,0,146,0,69,0,37,0
TiKV Java Client,org.tikv.kvproto,Pdpb.PutStoreResponse,491,19,76,0,127,7,74,4,35,4
TiKV Java Client,org.tikv.kvproto,Pdpb.Timestamp,300,166,36,17,75,55,48,16,24,12
TiKV Java Client,org.tikv.kvproto,RaftServerpb.RaftMessage.Builder,1492,0,214,0,415,0,195,0,88,0
TiKV Java Client,org.tikv.kvproto,Pdpb.Member,680,458,91,48,161,136,93,34,33,20
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.BatchSplitRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.GetRequest.Builder,293,0,24,0,95,0,42,0,30,0
TiKV Java Client,org.tikv.kvproto,Mpp.DispatchTaskRequest.Builder,943,0,108,0,261,0,114,0,60,0
TiKV Java Client,org.tikv.kvproto,RaftServerpb.KeyValue.Builder,242,0,18,0,75,0,37,0,28,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.GetRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.IngestRequest.Builder,542,0,74,0,153,0,77,0,40,0
TiKV Java Client,org.tikv.kvproto,Pdpb.RegionStat.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ResolveLockResponse,491,19,76,0,127,7,74,4,35,4
TiKV Java Client,org.tikv.kvproto,Cdcpb.ChangeDataRequest.NotifyTxnStatus.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.MvccValue,411,0,44,0,0,0,58,0,35,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawGetRequest,351,203,49,24,84,67,56,21,25,14
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.BatchGetResponse.Builder,1073,147,153,11,287,44,144,7,62,7
TiKV Java Client,org.tikv.kvproto,ImportSstpb.DownloadResponse.Builder,643,0,80,0,186,0,89,0,49,0
TiKV Java Client,org.tikv.kvproto,RaftServerpb.SnapshotChunk.Builder,392,0,46,0,114,0,57,0,34,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.CompactClusterRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Encryptionpb.MasterKeyPlaintext.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.StatusResponse.Builder,605,0,80,0,172,0,85,0,45,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ScanRequest.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Coprocessor.BatchRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.VerDeleteRangeRequest.new AbstractParser() {...},7,3,0,0,0,0,1,1,1,1
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.DeleteRequest.Builder,293,0,24,0,95,0,42,0,30,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CheckSecondaryLocksRequest,561,25,75,0,140,9,75,4,36,4
TiKV Java Client,org.tikv.kvproto,Pdpb.GetAllStoresResponse.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CommitRequest,439,206,68,16,111,52,70,15,29,12
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ResolveLockRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,TikvGrpc.TikvBlockingStub,456,11,0,0,102,3,51,2,51,2
TiKV Java Client,org.tikv.kvproto,Errorpb.Error.Builder,2221,192,355,17,608,56,306,6,120,6
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawDeleteRangeRequest,435,176,62,20,112,52,65,18,28,12
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.CompactLogResponse.Builder,148,0,10,0,47,0,27,0,22,0
TiKV Java Client,org.tikv.kvproto,Pdpb.CheckPolicy.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Encryptionpb.MasterKey,661,0,97,0,181,0,95,0,43,0
TiKV Java Client,org.tikv.kvproto,Debugpb.RaftLogRequest,413,0,44,0,117,0,58,0,35,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RegisterLockObserverResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.VerMutResponse,491,19,76,0,0,0,74,4,35,4
TiKV Java Client,org.tikv.kvproto,DiagnosticsGrpc.DiagnosticsStub,31,0,0,0,9,0,4,0,4,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.DownloadResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.Response.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Diagnosticspb.SearchLogRequest.Target.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportSSTGrpc.ImportSSTMethodDescriptorSupplier,12,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawDeleteRangeRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Cdcpb.Event.Row,722,0,93,0,186,0,92,0,42,0
TiKV Java Client,org.tikv.kvproto,RaftServerpb.SnapshotCFFile.Builder,314,0,24,0,103,0,45,0,33,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.SwitchModeResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.Compatibility,390,0,39,0,116,0,55,0,35,0
TiKV Java Client,org.tikv.kvproto,ImportSSTGrpc.ImportSSTStub,79,0,0,0,22,0,9,0,9,0
TiKV Java Client,org.tikv.kvproto,Debugpb.RegionConsistencyCheckResponse,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,BackupOuterClass.BackupResponse,639,0,84,0,161,0,87,0,43,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ResolveLockResponse.Builder,542,0,74,0,153,0,77,0,40,0
TiKV Java Client,org.tikv.kvproto,Pdpb.SyncMaxTSResponse.Builder,732,0,88,0,205,0,94,0,50,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RemoveLockObserverResponse.Builder,246,0,20,0,81,0,37,0,27,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.ChangePeerRequest.Builder,408,0,48,0,119,0,60,0,36,0
TiKV Java Client,org.tikv.kvproto,Diagnosticspb.SearchLogResponse,418,0,41,0,113,0,59,0,38,0
TiKV Java Client,org.tikv.kvproto,Diagnosticspb.LogLevel.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.TsoRequest.Builder,405,71,49,5,120,25,60,6,33,6
TiKV Java Client,org.tikv.kvproto,Pdpb.GetOperatorRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,ImportKvpb.GetMetricsRequest.Builder,148,0,10,0,47,0,27,0,22,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawCASRequest,583,197,87,22,0,0,87,14,31,12
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.Deadlock.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,BackupOuterClass.BackupMeta,1141,0,142,0,283,0,133,0,57,0
TiKV Java Client,org.tikv.kvproto,DebugGrpc.MethodHandlers,129,0,16,0,39,0,18,0,3,0
TiKV Java Client,org.tikv.kvproto,Mpp.CancelTaskResponse,384,19,51,0,105,7,58,4,32,4
TiKV Java Client,org.tikv.kvproto,Mpp.CancelTaskRequest,491,19,76,0,127,7,74,4,35,4
TiKV Java Client,org.tikv.kvproto,ImportKvpb.CloseEngineResponse,403,0,51,0,112,0,62,0,36,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.Event.EventCase,100,0,7,0,20,0,11,0,5,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.WriteConflict.Builder,347,0,24,0,0,0,49,0,37,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.Error.Builder,1133,0,170,0,312,0,152,0,67,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.KeyError,983,250,191,36,0,0,155,21,42,16
TiKV Java Client,org.tikv.kvproto,ImportKvpb.ImportEngineResponse.Builder,148,0,10,0,47,0,27,0,22,0
TiKV Java Client,org.tikv.kvproto,Tikvpb.BatchCommandsResponse.Response.CmdCase,490,0,37,0,80,0,41,0,5,0
TiKV Java Client,org.tikv.kvproto,BackupOuterClass.BackupRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ExtraOp.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Metapb.StoreState.new Internal.EnumLiteMap() {...},3,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Pdpb.GetRegionByIDRequest,305,156,43,17,74,51,53,15,25,12
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ScanInfo.Builder,218,0,14,0,0,0,35,0,28,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.GetMetricsResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.WriteConflict.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.Compatibility.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},8,0,0,0,3,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Debugpb.RegionSizeRequest,485,0,50,0,129,0,64,0,38,0
TiKV Java Client,org.tikv.kvproto,ImportSSTGrpc.ImportSSTFileDescriptorSupplier,3,0,0,0,1,0,1,0,1,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.SplitRequest.Builder,421,0,26,0,123,0,52,0,39,0
TiKV Java Client,org.tikv.kvproto,Pdpb.GetDCLocationInfoRequest.new AbstractParser() {...},7,3,0,0,0,0,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Pdpb.RegionStat.Builder,288,0,18,0,91,0,43,0,34,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.TxnNotFound.Builder,230,0,16,0,0,0,36,0,28,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.AdminResponse.Builder,2181,0,336,0,596,0,285,0,117,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.ChangeDataRequest.Register.Builder,148,0,10,0,47,0,27,0,22,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawBatchDeleteRequest.Builder,643,0,66,0,189,0,80,0,47,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawDeleteRequest,445,162,64,18,115,49,67,16,28,12
TiKV Java Client,org.tikv.kvproto,Pdpb.Error,459,0,50,0,131,0,63,0,37,0
TiKV Java Client,org.tikv.kvproto,RaftServerpb.RaftApplyState.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.GetRegionResponse,595,267,92,39,127,76,95,25,38,14
TiKV Java Client,org.tikv.kvproto,Pdpb.GetMembersRequest,260,143,36,15,64,48,47,15,24,12
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.ChangePeerV2Request.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ImportRequest.Builder,664,0,70,0,183,0,80,0,45,0
TiKV Java Client,org.tikv.kvproto,RaftServerpb.RaftTruncatedState,413,0,44,0,117,0,58,0,35,0
TiKV Java Client,org.tikv.kvproto,RaftServerpb.Done.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Encryptionpb.FileInfo,481,0,55,0,132,0,66,0,37,0
TiKV Java Client,org.tikv.kvproto,Encryptionpb.FileInfo.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Errorpb.ReadIndexNotReady.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ScanLockRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,TikvGrpc,9,2410,56,168,2,894,57,114,1,58
TiKV Java Client,org.tikv.kvproto,PDGrpc.MethodHandlers,165,56,25,6,46,18,25,7,0,3
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.CompactLogRequest,413,0,44,0,117,0,58,0,35,0
TiKV Java Client,org.tikv.kvproto,RaftServerpb.KeyValue,409,0,44,0,115,0,58,0,35,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CommitTsExpired.Builder,300,0,20,0,0,0,44,0,34,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CheckLeaderRequest,452,25,50,0,0,0,61,4,35,4
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CommitRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Debugpb.ScanMvccResponse,460,0,60,0,125,0,68,0,37,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.UnsafeDestroyRangeResponse,475,22,64,0,130,8,67,4,34,4
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.BatchRollbackRequest.Builder,547,0,56,0,155,0,70,0,42,0
TiKV Java Client,org.tikv.kvproto,Debugpb.ModifyTikvConfigRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Debugpb.ListFailPointsRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,BackupOuterClass.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},8,0,0,0,3,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.SnapResponse,403,0,51,0,112,0,62,0,36,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.MvccLock.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawGetRequest.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Errorpb.RaftEntryTooLarge.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.CheckPolicy,123,0,10,0,28,0,16,0,10,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawGetKeyTTLResponse.Builder,511,0,56,0,0,0,70,0,42,0
TiKV Java Client,org.tikv.kvproto,Debugpb.ListFailPointsResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,CoprocessorV2.RawCoprocessorRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.DeleteResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.VerBatchGetResponse.new AbstractParser() {...},7,3,0,0,0,0,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.VerBatchGetRequest.Builder,547,0,56,0,0,0,70,0,42,0
TiKV Java Client,org.tikv.kvproto,Pdpb.ReportSplitResponse.Builder,345,0,42,0,100,0,52,0,31,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.UploadRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftServerpb.RaftSnapshotData.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,DiagnosticsGrpc.DiagnosticsImplBase,31,0,0,0,13,0,4,0,4,0
TiKV Java Client,org.tikv.kvproto,ImportKVGrpc.MethodHandlers,92,0,12,0,28,0,13,0,3,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ScanInfo.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.DeleteRangeResponse.Builder,443,0,52,0,134,0,62,0,36,0
TiKV Java Client,org.tikv.kvproto,RaftServerpb.RaftMessage.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,ImportKvpb.ImportEngineResponse,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,Pdpb.StoreStats.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,ImportSstpb.Range.Builder,242,0,18,0,75,0,37,0,28,0
TiKV Java Client,org.tikv.kvproto,BackupOuterClass.BackupResponse.Builder,920,0,108,0,253,0,111,0,57,0
TiKV Java Client,org.tikv.kvproto,BackupOuterClass.BackupRequest.Builder,839,0,80,0,258,0,108,0,68,0
TiKV Java Client,org.tikv.kvproto,ImportKVGrpc.ImportKVImplBase,127,0,0,0,52,0,12,0,12,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.CloseEngineRequest.Builder,195,0,14,0,61,0,32,0,25,0
TiKV Java Client,org.tikv.kvproto,Debugpb.RegionSizeResponse.Entry,448,0,48,0,129,0,61,0,36,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.CompactClusterResponse,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,Pdpb.ReportSplitRequest,598,19,101,0,149,7,90,4,38,4
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.AlreadyExist.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Encryptionpb.KeyDictionary.Builder,369,0,28,0,107,0,54,0,40,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.Response.Builder,1787,0,272,0,490,0,235,0,99,0
TiKV Java Client,org.tikv.kvproto,Errorpb.KeyNotInRegion.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.PrepareMergeRequest.Builder,380,0,44,0,111,0,56,0,34,0
TiKV Java Client,org.tikv.kvproto,Pdpb.ChangePeer.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawBatchScanRequest.Builder,1023,0,116,0,292,0,123,0,65,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.ComputeHashRequest,352,0,35,0,102,0,52,0,34,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.BatchGetResponse.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,BackupGrpc.BackupFutureStub,11,0,0,0,3,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.Mutation.new AbstractParser() {...},7,3,0,0,0,0,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Tikvpb.BatchCommandsEmptyResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.TsoResponse.Builder,487,88,68,8,133,31,74,7,36,7
TiKV Java Client,org.tikv.kvproto,ImportKvpb.KVPair.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.BootstrapResponse,491,19,76,0,127,7,74,4,35,4
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.PrepareMergeResponse,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.SSTMeta.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Debugpb.ModifyTikvConfigResponse,293,0,26,0,89,0,46,0,33,0
